timestamp x y z roll pitch yaw
1403773024657886 -2.336449 -191.072140 39.086442 -0.045271 -0.020794 1.586966
1403773024720388 -2.344368 -190.656580 39.080371 -0.047792 -0.018768 1.587707
1403773024782889 -2.353191 -190.243073 39.075016 -0.051119 -0.016788 1.588384
1403773024845390 -2.363416 -189.827110 39.070124 -0.054944 -0.017142 1.589071
1403773024907894 -2.376410 -189.408628 39.064308 -0.059005 -0.018888 1.590035
1403773024970393 -2.389139 -188.992304 39.059438 -0.062541 -0.018673 1.591180
1403773025032896 -2.401239 -188.575069 39.055855 -0.063618 -0.016732 1.592231
1403773025095397 -2.410765 -188.169805 39.054461 -0.060481 -0.014524 1.593371
1403773025157899 -2.419233 -187.767199 39.056120 -0.054747 -0.011668 1.594612
1403773025220399 -2.433957 -187.362429 39.057869 -0.048055 -0.012025 1.595808
1403773025345401 -2.467322 -186.545364 39.060468 -0.039593 -0.018138 1.597255
1403773025407903 -2.484461 -186.137945 39.057122 -0.038433 -0.018518 1.597518
1403773025470402 -2.500032 -185.728550 39.051505 -0.039845 -0.017982 1.597717
1403773025532904 -2.513020 -185.317766 39.047721 -0.043921 -0.019137 1.598759
1403773025657907 -2.541508 -184.488105 39.050287 -0.056117 -0.018331 1.600208
1403773025720406 -2.558038 -184.079609 39.050239 -0.059037 -0.018476 1.600213
1403773025782908 -2.574826 -183.676700 39.050028 -0.059365 -0.019643 1.600265
1403773025907909 -2.606432 -182.866840 39.051609 -0.055191 -0.020270 1.602005
1403773025970411 -2.624669 -182.466200 39.047377 -0.052448 -0.022128 1.602531
1403773026032911 -2.641172 -182.065717 39.042116 -0.049993 -0.021725 1.603084
1403773026095413 -2.658028 -181.661314 39.035688 -0.049986 -0.021645 1.603851
1403773026220414 -2.690407 -180.830656 39.023056 -0.057689 -0.021211 1.605779
1403773026282916 -2.705759 -180.422868 39.014610 -0.062030 -0.020022 1.606691
1403773026345417 -2.721536 -180.018292 39.011035 -0.063767 -0.019083 1.607240
1403773026470418 -2.760805 -179.206531 39.019135 -0.057410 -0.021182 1.608086
1403773026532922 -2.781431 -178.808395 39.020815 -0.052163 -0.023340 1.608561
1403773026657921 -2.828467 -177.995157 39.021913 -0.040762 -0.027754 1.609651
1403773026720424 -2.847130 -177.589454 39.015755 -0.038211 -0.026619 1.610132
1403773026782926 -2.865951 -177.181625 39.011974 -0.039253 -0.026122 1.610581
1403773026907928 -2.904564 -176.351520 39.009827 -0.046431 -0.027510 1.610773
1403773026970427 -2.922247 -175.941159 39.010012 -0.048767 -0.027229 1.610443
1403773027032927 -2.939631 -175.534430 39.011755 -0.050020 -0.026457 1.610069
1403773027157928 -2.978970 -174.712219 39.013241 -0.049745 -0.026321 1.610619
1403773027220430 -2.995515 -174.307263 39.011867 -0.047921 -0.025861 1.611303
1403773027282931 -3.014155 -173.906562 39.010520 -0.045327 -0.025307 1.611584
1403773027345433 -3.031570 -173.502450 39.009495 -0.043293 -0.023440 1.612194
1403773027470434 -3.067820 -172.686551 39.016027 -0.041718 -0.020856 1.612729
1403773027532935 -3.086139 -172.283069 39.015937 -0.041968 -0.019970 1.613228
1403773027595436 -3.103977 -171.880945 39.014732 -0.041974 -0.018270 1.613996
1403773027657939 -3.124905 -171.479983 39.014627 -0.042590 -0.019111 1.614746
1403773027782940 -3.165856 -170.672555 39.020225 -0.044569 -0.019530 1.615138
1403773027845440 -3.190011 -170.269101 39.018450 -0.046953 -0.022656 1.615616
1403773027907944 -3.212993 -169.873245 39.017010 -0.048917 -0.024073 1.616482
1403773028032945 -3.251792 -169.078381 39.021204 -0.048644 -0.019290 1.617817
1403773028095445 -3.270059 -168.689218 39.021475 -0.047709 -0.018429 1.618230
1403773028157946 -3.289260 -168.299690 39.023038 -0.046869 -0.017579 1.618591
1403773028282947 -3.329595 -167.515734 39.029524 -0.044467 -0.016175 1.619007
1403773028345448 -3.349911 -167.129030 39.027927 -0.043600 -0.015089 1.618969
1403773028407949 -3.371453 -166.742756 39.028549 -0.043730 -0.014403 1.619120
1403773028532951 -3.410607 -165.968936 39.033867 -0.044034 -0.011397 1.620173
1403773028595452 -3.432350 -165.585258 39.034300 -0.044968 -0.011652 1.620623
1403773028657955 -3.455224 -165.201512 39.033294 -0.047127 -0.011834 1.620791
1403773028720456 -3.476968 -164.818684 39.031829 -0.049143 -0.011838 1.621087
1403773028845456 -3.522398 -164.039774 39.031848 -0.052278 -0.011198 1.622226
1403773028907957 -3.542826 -163.661010 39.033405 -0.051484 -0.009351 1.622917
1403773028970457 -3.561601 -163.285366 39.035563 -0.050034 -0.006719 1.623261
1403773029095457 -3.605748 -162.527969 39.042556 -0.046682 -0.008652 1.623485
1403773029157958 -3.629192 -162.154686 39.042528 -0.044667 -0.009490 1.624071
1403773029220459 -3.654533 -161.780540 39.041981 -0.041982 -0.010826 1.624625
1403773029345459 -3.708567 -161.020825 39.047051 -0.038906 -0.012771 1.626106
1403773029407960 -3.731211 -160.647055 39.049209 -0.039389 -0.010827 1.627555
1403773029470460 -3.754185 -160.273407 39.051801 -0.040327 -0.009630 1.629040
1403773029532961 -3.776639 -159.901061 39.054519 -0.040615 -0.008703 1.630214
1403773029657962 -3.832943 -159.147602 39.065005 -0.039448 -0.010987 1.631487
1403773029720462 -3.863209 -158.777358 39.067999 -0.039090 -0.013693 1.631898
1403773029782962 -3.894111 -158.406296 39.070371 -0.038625 -0.016343 1.632530
1403773029845464 -3.924940 -158.033835 39.072231 -0.038035 -0.017714 1.633406
1403773029970464 -3.985367 -157.289010 39.080781 -0.036853 -0.019466 1.635551
1403773030032963 -4.013849 -156.918832 39.082039 -0.037165 -0.019654 1.636277
1403773030095465 -4.039699 -156.547560 39.082735 -0.038481 -0.017849 1.637062
1403773030220464 -4.100037 -155.801095 39.085614 -0.042817 -0.021250 1.638264
1403773030282965 -4.130366 -155.433448 39.085124 -0.044041 -0.022722 1.638509
1403773030345466 -4.162281 -155.065766 39.086340 -0.044409 -0.023862 1.638614
1403773030407966 -4.189824 -154.697086 39.087835 -0.045126 -0.022741 1.639234
1403773030470467 -4.217051 -154.326127 39.086550 -0.046719 -0.022116 1.640170
1403773030532970 -4.243851 -153.958803 39.085625 -0.048487 -0.020259 1.641039
1403773030595469 -4.268109 -153.591404 39.083956 -0.049283 -0.016617 1.641568
1403773030657972 -4.292736 -153.223291 39.081754 -0.049493 -0.012617 1.641542
1403773030720470 -4.318896 -152.853697 39.078719 -0.049973 -0.010058 1.641365
1403773030782971 -4.344834 -152.484475 39.078225 -0.050910 -0.006917 1.641340
1403773030845474 -4.369971 -152.114466 39.079184 -0.051262 -0.002946 1.642184
1403773030907973 -4.397574 -151.749051 39.081007 -0.049184 -0.001491 1.643291
1403773030970472 -4.429839 -151.383930 39.084074 -0.045141 -0.003580 1.643906
1403773031032974 -4.465852 -151.013817 39.085583 -0.040931 -0.006417 1.643760
1403773031095476 -4.498671 -150.645524 39.087856 -0.038410 -0.008322 1.643235
1403773031157974 -4.534865 -150.280636 39.085700 -0.037397 -0.012906 1.642677
1403773031220477 -4.568080 -149.909307 39.082123 -0.038010 -0.016953 1.642221
1403773031282976 -4.596562 -149.539100 39.080138 -0.038984 -0.017985 1.641544
1403773031345479 -4.622359 -149.170370 39.080333 -0.040635 -0.017132 1.640484
1403773031407979 -4.646096 -148.798987 39.081105 -0.043552 -0.015356 1.639189
1403773031470480 -4.670861 -148.421572 39.081848 -0.046931 -0.014751 1.637720
1403773031532982 -4.699281 -148.048968 39.083733 -0.048804 -0.017215 1.636466
1403773031595482 -4.730737 -147.681001 39.084691 -0.048267 -0.021031 1.635387
1403773031657983 -4.764172 -147.307233 39.085203 -0.046489 -0.025802 1.634183
1403773031720485 -4.797627 -146.942051 39.085189 -0.044512 -0.029883 1.633081
1403773031782984 -4.828745 -146.571629 39.083839 -0.043305 -0.031949 1.632597
1403773031845487 -4.855406 -146.198792 39.080904 -0.043358 -0.032113 1.632515
1403773031907989 -4.879278 -145.827869 39.079699 -0.043167 -0.030387 1.632801
1403773031970503 -4.903760 -145.453185 39.078732 -0.043149 -0.028680 1.633125
1403773032032989 -4.927720 -145.079309 39.079592 -0.043536 -0.025943 1.633842
1403773032095491 -4.954371 -144.707916 39.080072 -0.043496 -0.025495 1.634902
1403773032158006 -4.985691 -144.335566 39.079976 -0.044243 -0.027411 1.635918
1403773032220493 -5.018522 -143.961347 39.079689 -0.044875 -0.029599 1.636612
1403773032282995 -5.051973 -143.586210 39.078880 -0.044595 -0.032604 1.637241
1403773032345496 -5.086692 -143.212016 39.075581 -0.045093 -0.035952 1.638069
1403773032407999 -5.119979 -142.839903 39.072522 -0.046756 -0.038135 1.639171
1403773032470500 -5.151509 -142.465102 39.067490 -0.049357 -0.038502 1.640483
1403773032533000 -5.184032 -142.087478 39.061856 -0.053242 -0.039447 1.641308
1403773032595503 -5.217289 -141.714297 39.055460 -0.056713 -0.041854 1.641581
1403773032658005 -5.254284 -141.343218 39.051154 -0.057353 -0.047148 1.641155
1403773032720504 -5.292379 -140.976173 39.052277 -0.054575 -0.052077 1.641832
1403773032783005 -5.330871 -140.608854 39.052177 -0.051473 -0.056454 1.643339
1403773032845507 -5.369875 -140.238242 39.050717 -0.049507 -0.058604 1.644671
1403773032908008 -5.400224 -139.867199 39.048846 -0.048752 -0.054450 1.645797
1403773032970510 -5.425674 -139.499139 39.046516 -0.046229 -0.047971 1.647111
1403773033033011 -5.451237 -139.132610 39.046556 -0.041202 -0.043097 1.648594
1403773033095512 -5.481110 -138.766624 39.048932 -0.036604 -0.042381 1.649508
1403773033158015 -5.515754 -138.400662 39.053925 -0.035513 -0.042817 1.649919
1403773033220518 -5.554122 -138.030209 39.059065 -0.035078 -0.042917 1.650072
1403773033283019 -5.592811 -137.658388 39.061059 -0.033838 -0.043009 1.650715
1403773033345518 -5.625001 -137.291825 39.062590 -0.032575 -0.039915 1.652256
1403773033408018 -5.654572 -136.923069 39.063644 -0.031785 -0.035002 1.654302
1403773033470523 -5.684817 -136.549173 39.063264 -0.033914 -0.030964 1.656199
1403773033533021 -5.714309 -136.174644 39.062040 -0.039812 -0.026005 1.657243
1403773033595522 -5.745304 -135.799844 39.061991 -0.044643 -0.022441 1.657780
1403773033658024 -5.782044 -135.431388 39.066609 -0.045903 -0.022524 1.658277
1403773033720525 -5.825858 -135.061653 39.071471 -0.044605 -0.027313 1.659211
1403773033783027 -5.864981 -134.695546 39.079340 -0.041753 -0.026731 1.660710
1403773033845530 -5.900095 -134.330375 39.086025 -0.038875 -0.023106 1.662104
1403773033908029 -5.937363 -133.958833 39.089256 -0.036638 -0.019613 1.663110
1403773033970531 -5.970934 -133.592433 39.090650 -0.033236 -0.015909 1.664377
1403773034033032 -6.008967 -133.224355 39.090666 -0.030397 -0.016681 1.665549
1403773034095535 -6.053805 -132.856113 39.092504 -0.029853 -0.021429 1.666475
1403773034158034 -6.102674 -132.489942 39.096946 -0.029896 -0.028417 1.666552
1403773034220535 -6.152171 -132.120822 39.101524 -0.030687 -0.033530 1.666563
1403773034283039 -6.198817 -131.751747 39.107610 -0.031931 -0.036048 1.667540
1403773034345541 -6.237657 -131.385349 39.114967 -0.032022 -0.033558 1.669516
1403773034408054 -6.269775 -131.016870 39.122161 -0.031955 -0.026485 1.671729
1403773034470541 -6.303391 -130.652064 39.128610 -0.031928 -0.021327 1.673055
1403773034533042 -6.339565 -130.285913 39.133411 -0.031876 -0.018099 1.673253
1403773034595543 -6.380462 -129.919261 39.137955 -0.031558 -0.016522 1.672929
1403773034658045 -6.426324 -129.552793 39.141813 -0.030600 -0.018524 1.672957
1403773034720546 -6.473877 -129.190023 39.146083 -0.029750 -0.021651 1.673281
1403773034783049 -6.520428 -128.820117 39.150458 -0.030100 -0.022562 1.674090
1403773034845549 -6.567422 -128.447790 39.153834 -0.031159 -0.023341 1.675309
1403773034908050 -6.610573 -128.080123 39.157281 -0.032745 -0.023341 1.676554
1403773034970551 -6.653315 -127.707298 39.160493 -0.033934 -0.021366 1.677544
1403773035033053 -6.695202 -127.337667 39.163952 -0.035296 -0.019086 1.678507
1403773035095554 -6.738435 -126.969973 39.167193 -0.036626 -0.018106 1.679442
1403773035158056 -6.783482 -126.597589 39.168850 -0.038200 -0.018250 1.680114
1403773035220556 -6.830373 -126.229453 39.170538 -0.039795 -0.020126 1.680412
1403773035283059 -6.878653 -125.865165 39.173246 -0.040113 -0.022672 1.680474
1403773035345561 -6.926929 -125.498541 39.174859 -0.039419 -0.024448 1.680466
1403773035408062 -6.974121 -125.133162 39.175956 -0.039172 -0.026024 1.680432
1403773035470561 -7.021184 -124.764966 39.177018 -0.039400 -0.028018 1.680202
1403773035533063 -7.066989 -124.396272 39.177257 -0.039805 -0.027886 1.679812
1403773035595578 -7.108769 -124.029860 39.178988 -0.039730 -0.025804 1.679697
1403773035658065 -7.149924 -123.664104 39.181384 -0.038408 -0.024690 1.679515
1403773035783069 -7.236514 -122.916990 39.190437 -0.038148 -0.023427 1.678405
1403773035845570 -7.282131 -122.553046 39.193284 -0.038336 -0.025054 1.677686
1403773035908072 -7.328204 -122.184310 39.194615 -0.038279 -0.025744 1.677179
1403773036033073 -7.412309 -121.443928 39.203508 -0.038165 -0.024524 1.677151
1403773036095574 -7.455454 -121.073578 39.205723 -0.038362 -0.025217 1.677412
1403773036158074 -7.499248 -120.703538 39.208003 -0.039394 -0.025608 1.677486
1403773036220576 -7.543590 -120.335577 39.210666 -0.039418 -0.026636 1.677451
1403773036345577 -7.635632 -119.597478 39.219354 -0.039052 -0.028999 1.677292
1403773036408078 -7.678915 -119.227583 39.219807 -0.038885 -0.027628 1.677659
1403773036470580 -7.723031 -118.857363 39.221075 -0.038963 -0.027777 1.677820
1403773036533081 -7.768752 -118.491664 39.224326 -0.038493 -0.029772 1.677358
1403773036658082 -7.859558 -117.749797 39.233700 -0.037945 -0.031582 1.676467
1403773036720583 -7.905467 -117.379464 39.233652 -0.038587 -0.032322 1.676253
1403773036783085 -7.949970 -117.008804 39.233963 -0.039038 -0.032455 1.675922
1403773036908087 -8.034671 -116.268060 39.243438 -0.038306 -0.033003 1.674328
1403773036970589 -8.074342 -115.900083 39.246483 -0.039254 -0.032045 1.673175
1403773037033089 -8.112083 -115.532680 39.250391 -0.040289 -0.029238 1.672211
1403773037158091 -8.194566 -114.789538 39.260642 -0.039225 -0.028661 1.671100
1403773037220593 -8.233979 -114.424123 39.262981 -0.038962 -0.028317 1.670871
1403773037345593 -8.318350 -113.670411 39.270870 -0.038218 -0.027497 1.669894
1403773037408094 -8.356474 -113.305083 39.273723 -0.037000 -0.026327 1.669419
1403773037533095 -8.431157 -112.557643 39.278599 -0.038787 -0.022073 1.669256
1403773037595597 -8.468683 -112.186000 39.278043 -0.041003 -0.021756 1.669136
1403773037658098 -8.508780 -111.817813 39.278586 -0.042753 -0.021913 1.668893
1403773037720600 -8.546970 -111.448818 39.279294 -0.043471 -0.020451 1.668869
1403773037845601 -8.629780 -110.702729 39.284524 -0.046931 -0.021800 1.668704
1403773037908102 -8.671394 -110.330968 39.283541 -0.049107 -0.023150 1.668732
1403773037970603 -8.710856 -109.964497 39.282955 -0.049410 -0.022839 1.669154
1403773038095606 -8.785801 -109.226097 39.286779 -0.048079 -0.019529 1.669907
1403773038158107 -8.826303 -108.854162 39.282048 -0.048996 -0.019645 1.669568
1403773038220610 -8.864950 -108.483014 39.277912 -0.051372 -0.019281 1.669160
1403773038345610 -8.948649 -107.738552 39.274004 -0.051261 -0.022673 1.668963
1403773038408110 -8.989590 -107.371665 39.274264 -0.049728 -0.022806 1.669043
1403773038470611 -9.028922 -107.009464 39.282984 -0.045232 -0.021791 1.668970
1403773038595614 -9.104268 -106.287657 39.317542 -0.025764 -0.020341 1.669319
1403773038658115 -9.139617 -105.930393 39.330910 -0.015785 -0.018163 1.669801
1403773038720614 -9.177424 -105.576369 39.340207 -0.009420 -0.016755 1.670018
1403773038845615 -9.258033 -104.838980 39.350668 -0.006397 -0.018069 1.669224
1403773038908116 -9.301111 -104.468071 39.350831 -0.011215 -0.020027 1.669169
1403773038970616 -9.344405 -104.094348 39.353251 -0.019910 -0.023064 1.669173
1403773039095616 -9.426541 -103.337986 39.367475 -0.039032 -0.024255 1.669148
1403773039158118 -9.466866 -102.969246 39.376425 -0.043701 -0.024227 1.669066
1403773039220617 -9.505048 -102.608049 39.386287 -0.044198 -0.023150 1.669292
1403773039283118 -9.541398 -102.248947 39.395569 -0.041842 -0.021590 1.669930
1403773039408119 -9.619748 -101.519837 39.409335 -0.034131 -0.021022 1.670823
1403773039470619 -9.661647 -101.162561 39.408361 -0.031709 -0.022278 1.670854
1403773039533119 -9.703445 -100.795992 39.405299 -0.030697 -0.023275 1.671331
1403773039658121 -9.789330 -100.073557 39.412655 -0.031213 -0.026257 1.672470
1403773039720620 -9.830966 -99.711158 39.415345 -0.033267 -0.025997 1.673463
1403773039845621 -9.914800 -98.980447 39.427527 -0.038587 -0.024793 1.674679
1403773039908124 -9.956145 -98.622642 39.432600 -0.038632 -0.024186 1.675259
1403773040033123 -10.039813 -97.900163 39.445812 -0.036557 -0.022084 1.676776
1403773040095622 -10.084003 -97.543229 39.448861 -0.035624 -0.023419 1.677187
1403773040158124 -10.129785 -97.182490 39.451324 -0.034408 -0.026704 1.677187
1403773040220624 -10.175213 -96.826187 39.453321 -0.032915 -0.028892 1.677237
1403773040283125 -10.219322 -96.471767 39.456199 -0.031638 -0.029868 1.677565
1403773040345627 -10.260868 -96.115180 39.458262 -0.031986 -0.030064 1.677916
1403773040408126 -10.302611 -95.753452 39.459691 -0.034020 -0.029043 1.677913
1403773040470626 -10.340789 -95.395247 39.463727 -0.035806 -0.027563 1.678005
1403773040533129 -10.379675 -95.034145 39.466637 -0.036946 -0.026026 1.678194
1403773040595627 -10.420676 -94.674255 39.470982 -0.037451 -0.026278 1.678189
1403773040658127 -10.463761 -94.312648 39.474944 -0.037339 -0.027115 1.677937
1403773040720629 -10.507802 -93.951158 39.477462 -0.038060 -0.028155 1.677553
1403773040783128 -10.552740 -93.596872 39.482060 -0.039403 -0.030310 1.677087
1403773040845631 -10.597737 -93.236064 39.482751 -0.039233 -0.032322 1.677028
1403773040908133 -10.641610 -92.875795 39.484434 -0.038872 -0.033256 1.677163
1403773040970634 -10.683427 -92.511648 39.484919 -0.038392 -0.032737 1.677337
1403773041033133 -10.724110 -92.149651 39.487399 -0.038008 -0.031658 1.677387
1403773041095635 -10.764285 -91.787086 39.490369 -0.038043 -0.030095 1.677322
1403773041158137 -10.804485 -91.423622 39.494576 -0.036984 -0.028934 1.677080
1403773041220636 -10.844098 -91.059746 39.497621 -0.034512 -0.027524 1.676944
1403773041283138 -10.882067 -90.696763 39.501831 -0.033407 -0.025388 1.676668
1403773041345639 -10.919086 -90.328806 39.501433 -0.034250 -0.022931 1.676408
1403773041408140 -10.958762 -89.961885 39.500860 -0.035850 -0.022885 1.675980
1403773041470640 -11.003020 -89.591584 39.499817 -0.037509 -0.024028 1.675316
1403773041533144 -11.044969 -89.223708 39.498710 -0.039741 -0.025055 1.674768
1403773041595643 -11.086404 -88.856512 39.496945 -0.044209 -0.026216 1.674334
1403773041658144 -11.126858 -88.482494 39.492852 -0.051360 -0.025320 1.674033
1403773041720645 -11.159525 -88.108783 39.489404 -0.057819 -0.017773 1.674017
1403773041783147 -11.192796 -87.742502 39.491963 -0.057316 -0.012147 1.674651
1403773041845648 -11.229318 -87.388195 39.503419 -0.048253 -0.011561 1.675098
1403773041908149 -11.270209 -87.038236 39.522028 -0.035052 -0.013142 1.674746
1403773041970651 -11.313489 -86.690018 39.542271 -0.022369 -0.014073 1.674146
1403773042033154 -11.357428 -86.336136 39.557321 -0.012005 -0.015224 1.674048
1403773042095653 -11.404134 -85.979564 39.563618 -0.004814 -0.018346 1.674430
1403773042158155 -11.446331 -85.617939 39.563213 -0.002267 -0.018618 1.676006
1403773042220658 -11.485300 -85.250868 39.560490 -0.005740 -0.018242 1.677199
1403773042283157 -11.525087 -84.875861 39.556595 -0.016584 -0.017356 1.677275
1403773042345661 -11.565000 -84.499870 39.555003 -0.031212 -0.016616 1.676782
1403773042408159 -11.604149 -84.128521 39.558372 -0.044568 -0.015353 1.676563
1403773042470661 -11.643535 -83.764829 39.568655 -0.051572 -0.013685 1.676740
1403773042533163 -11.683831 -83.410350 39.583191 -0.050956 -0.013137 1.677112
1403773042595664 -11.724032 -83.061532 39.596427 -0.045731 -0.013368 1.677266
1403773042658165 -11.764143 -82.710975 39.605156 -0.040728 -0.011592 1.677090
1403773042720665 -11.804320 -82.360411 39.606907 -0.036295 -0.011260 1.677166
1403773042783165 -11.850157 -82.008642 39.606564 -0.031367 -0.014370 1.677609
1403773042845667 -11.896313 -81.660651 39.607717 -0.026267 -0.018816 1.678354
1403773042908167 -11.944442 -81.310735 39.612374 -0.021807 -0.022372 1.679180
1403773042970667 -11.988190 -80.962204 39.621435 -0.019771 -0.022946 1.680219
1403773043033168 -12.030610 -80.609574 39.631356 -0.020171 -0.022111 1.681104
1403773043095668 -12.070562 -80.254062 39.639531 -0.021855 -0.020481 1.682148
1403773043158169 -12.107596 -79.899260 39.645148 -0.023249 -0.016448 1.683327
1403773043220669 -12.144921 -79.544578 39.648699 -0.023403 -0.014487 1.683981
1403773043283170 -12.188745 -79.192710 39.652754 -0.023198 -0.016614 1.683785
1403773043345670 -12.237378 -78.841139 39.657932 -0.025605 -0.021239 1.683103
1403773043408172 -12.287869 -78.485757 39.664253 -0.030188 -0.025027 1.682573
1403773043470671 -12.339123 -78.128927 39.671543 -0.033584 -0.028890 1.682729
1403773043533175 -12.390639 -77.774351 39.677236 -0.034588 -0.034364 1.683458
1403773043595676 -12.438097 -77.423796 39.682353 -0.033147 -0.036089 1.684493
1403773043658176 -12.477493 -77.075429 39.689048 -0.030472 -0.031036 1.685914
1403773043720677 -12.517504 -76.724475 39.694375 -0.028830 -0.025463 1.687026
1403773043783181 -12.558331 -76.373582 39.700118 -0.028046 -0.023086 1.687905
1403773043845679 -12.602009 -76.024822 39.706418 -0.027027 -0.022432 1.688802
1403773043908182 -12.647209 -75.674661 39.713927 -0.025543 -0.021470 1.689831
1403773043970682 -12.696085 -75.325402 39.721258 -0.024823 -0.022207 1.690781
1403773044033186 -12.749413 -74.973388 39.726997 -0.024034 -0.025476 1.691268
1403773044095686 -12.800160 -74.623919 39.734397 -0.023882 -0.027238 1.691788
1403773044158189 -12.846135 -74.269356 39.740596 -0.025837 -0.024404 1.692723
1403773044220689 -12.889607 -73.916446 39.745720 -0.028518 -0.021466 1.694002
1403773044283190 -12.932862 -73.559851 39.749231 -0.030874 -0.018809 1.695385
1403773044345693 -12.977816 -73.205420 39.754567 -0.032579 -0.017034 1.696575
1403773044408191 -13.027482 -72.852030 39.761071 -0.033523 -0.017106 1.697716
1403773044470695 -13.079843 -72.502739 39.768230 -0.033231 -0.018226 1.699028
1403773044533196 -13.135408 -72.152976 39.774600 -0.032795 -0.021685 1.700119
1403773044595695 -13.190691 -71.801304 39.781067 -0.032589 -0.023188 1.701506
1403773044658197 -13.240536 -71.451404 39.785910 -0.032177 -0.020610 1.703597
1403773044720698 -13.288980 -71.097739 39.787627 -0.032646 -0.017062 1.705918
1403773044783199 -13.336413 -70.744653 39.788714 -0.034319 -0.014368 1.707976
1403773044845703 -13.387823 -70.392072 39.790484 -0.035982 -0.014050 1.709264
1403773044908204 -13.441676 -70.040952 39.793824 -0.037907 -0.014103 1.710232
1403773044970705 -13.498524 -69.689949 39.798644 -0.038745 -0.014837 1.711276
1403773045033207 -13.558492 -69.340750 39.804266 -0.038333 -0.017799 1.712664
1403773045095707 -13.618298 -68.992308 39.810541 -0.037264 -0.020421 1.714398
1403773045158210 -13.677672 -68.642955 39.816340 -0.035899 -0.021432 1.716095
1403773045220710 -13.733892 -68.294439 39.821332 -0.033969 -0.020582 1.717691
1403773045283210 -13.790105 -67.944777 39.825128 -0.032242 -0.019209 1.719065
1403773045345712 -13.845259 -67.596091 39.830112 -0.030695 -0.018328 1.720485
1403773045408216 -13.900864 -67.248155 39.834779 -0.029777 -0.016781 1.722195
1403773045470713 -13.958919 -66.897328 39.839426 -0.030420 -0.015694 1.723887
1403773045533217 -14.019092 -66.547192 39.842375 -0.031259 -0.016657 1.725422
1403773045595718 -14.082474 -66.196954 39.847230 -0.031528 -0.018792 1.726580
1403773045658218 -14.145752 -65.848353 39.853269 -0.031086 -0.020549 1.727724
1403773045720719 -14.208996 -65.499919 39.859270 -0.030882 -0.021395 1.728932
1403773045783220 -14.272110 -65.152244 39.864242 -0.031847 -0.022467 1.730463
1403773045845721 -14.334604 -64.802705 39.869713 -0.032800 -0.023133 1.732114
1403773045908224 -14.397041 -64.453660 39.874838 -0.032271 -0.023054 1.733578
1403773045970726 -14.459294 -64.106134 39.880999 -0.030512 -0.021619 1.734908
1403773046033225 -14.519799 -63.757982 39.886395 -0.029458 -0.018986 1.736287
1403773046095727 -14.581410 -63.410436 39.891671 -0.029542 -0.017557 1.737722
1403773046158228 -14.649376 -63.060351 39.896036 -0.029742 -0.019737 1.739346
1403773046220731 -14.719849 -62.712919 39.899348 -0.029955 -0.023361 1.741260
1403773046283230 -14.788818 -62.367480 39.902774 -0.029772 -0.024070 1.743144
1403773046345733 -14.858127 -62.021122 39.907515 -0.028582 -0.024664 1.744872
1403773046408233 -14.928358 -61.675307 39.914513 -0.027344 -0.026400 1.746509
1403773046470734 -14.996829 -61.331650 39.922311 -0.026825 -0.026860 1.748383
1403773046533236 -15.064728 -60.983324 39.928150 -0.026888 -0.025095 1.750435
1403773046595736 -15.131278 -60.636180 39.933848 -0.028062 -0.022692 1.752408
1403773046658237 -15.197456 -60.289037 39.936621 -0.029728 -0.020131 1.753799
1403773046720736 -15.265844 -59.941287 39.939148 -0.029310 -0.018917 1.754872
1403773046783241 -15.337027 -59.597483 39.943825 -0.027891 -0.019544 1.756262
1403773046845738 -15.410760 -59.253860 39.951286 -0.026954 -0.022109 1.757823
1403773046908239 -15.485248 -58.912958 39.959480 -0.026075 -0.024810 1.759112
1403773046970742 -15.560806 -58.569680 39.968295 -0.025410 -0.026987 1.759878
1403773047033242 -15.633502 -58.227779 39.975933 -0.024585 -0.027485 1.760660
1403773047095740 -15.702202 -57.882872 39.981947 -0.023080 -0.025792 1.761996
1403773047158244 -15.769700 -57.541059 39.988155 -0.021087 -0.022744 1.763665
1403773047220742 -15.836565 -57.198826 39.995156 -0.020549 -0.020653 1.764808
1403773047283242 -15.905914 -56.854751 40.002104 -0.020935 -0.020067 1.765249
1403773047345756 -15.978192 -56.512034 40.008238 -0.022374 -0.020988 1.765307
1403773047408243 -16.053120 -56.168828 40.013481 -0.024305 -0.022314 1.765425
1403773047470743 -16.125831 -55.827800 40.018507 -0.026640 -0.021844 1.765989
1403773047533245 -16.197013 -55.486676 40.022604 -0.028780 -0.021781 1.766888
1403773047595745 -16.269770 -55.145798 40.026941 -0.029990 -0.022514 1.767542
1403773047658245 -16.342161 -54.804138 40.033608 -0.030106 -0.023038 1.768042
1403773047720746 -16.413899 -54.467522 40.041316 -0.030370 -0.022835 1.768328
1403773047783247 -16.486006 -54.131573 40.048586 -0.029926 -0.023298 1.768611
1403773047845747 -16.558487 -53.796662 40.055136 -0.028982 -0.023584 1.768852
1403773047908247 -16.632519 -53.456486 40.061545 -0.028511 -0.022887 1.769290
1403773047970750 -16.703421 -53.118658 40.066292 -0.026896 -0.022012 1.770193
1403773048033251 -16.777481 -52.780441 40.070816 -0.024562 -0.021677 1.770913
1403773048095751 -16.851158 -52.442132 40.077539 -0.023799 -0.021770 1.771190
1403773048158252 -16.927916 -52.098798 40.083427 -0.023652 -0.022616 1.771246
1403773048220752 -17.000314 -51.761098 40.093208 -0.024092 -0.023378 1.771587
